strategy_args,metric_name,"Dconv;{""alpha"": 0.0, ""batch_size"": 32, ""c_shuffle_dim"": 1, ""cf_dim"": 64, ""d_model"": 64, ""dropout"": 0.1, ""enc_in"": 7, ""f_shuffle_dim"": 2, ""f_size"": 2, ""frequency_shuffler"": true, ""head_dims"": 1, ""head_dropout"": 0.0, ""horizon"": 96, ""individual"": false, ""layers"": 1, ""loss"": ""MAE"", ""lr"": 0.001, ""lradj"": ""type3"", ""max_number"": 1, ""norm"": true, ""num_epochs"": 30, ""patch_len"": 12, ""patience"": 5, ""s_shuffle_dim"": 2, ""s_size"": 2, ""sample_rate"": 3, ""seq_len"": 96, ""series_dim"": 128, ""sigma"": 1.5, ""stride"": 12, ""v_size"": 5}"
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",mse_norm,0.1830570521783349
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",mae_norm,0.1981359454761487
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",rmse_norm,0.3588624804860992
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",mape_norm,226.94246147775937
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",smape_norm,34.3165038328599
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",wape_norm,27.52718624497582
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",msmape_norm,29.046028596333823
