strategy_args,metric_name,"Dconv;{""alpha"": 0.0, ""batch_size"": 16, ""c_shuffle_dim"": 1, ""cf_dim"": 512, ""d_model"": 512, ""dropout"": 0.2, ""enc_in"": 862, ""f_shuffle_dim"": 2, ""f_size"": 1, ""frequency_shuffler"": true, ""head_dropout"": 0.0, ""horizon"": 96, ""individual"": false, ""layers"": 1, ""lr"": 0.001, ""lradj"": ""type3"", ""max_number"": 5, ""norm"": true, ""num_epochs"": 50, ""patch_len"": 48, ""patience"": 5, ""s_shuffle_dim"": 2, ""s_size"": 2, ""sample_rate"": 2, ""seq_len"": 96, ""series_dim"": 128, ""sigma"": 1.5, ""stride"": 48, ""v_size"": 10}"
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",mse_norm,0.3888372467635194
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",mae_norm,0.2335275492828103
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",rmse_norm,0.6146235062566645
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",mape_norm,207.91585107247096
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",smape_norm,42.15951306218325
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",wape_norm,29.359849410980782
"{""deterministic"": ""efficient"", ""horizon"": 96, ""num_rollings"": 48000, ""save_true_pred"": false, ""seed"": 2021, ""strategy_name"": ""rolling_forecast"", ""stride"": 1, ""target_channel"": null, ""train_ratio_in_tv"": {""AQShunyi.csv"": 0.75, ""AQWan.csv"": 0.75, ""ETTh1.csv"": 0.75, ""ETTh2.csv"": 0.75, ""ETTm1.csv"": 0.75, ""ETTm2.csv"": 0.75, ""PEMS04.csv"": 0.75, ""PEMS08.csv"": 0.75, ""Solar.csv"": 0.75, ""__default__"": 0.875}, ""tv_ratio"": 0.8}",msmape_norm,28.71032397689786
